deal_id,snapshot_dt,prin_rem,accrued_int,ead,maturity_date_final,remaining_life_of_the_quarter,term,mapped_mpd_benign,mapped_mpd_base,mapped_mpd_mild,mapped_mpd_medium,mapped_mpd_severe,applied_mpd_benign,applied_mpd_base,applied_mpd_mild,applied_mpd_medium,applied_mpd_severe,applied_lgd_benign,applied_lgd_base,applied_lgd_mild,applied_lgd_medium,applied_lgd_severe,eir,EIR_quarter,cum_life_in_quarter,discount_factor
ALS:18100694000000000015299978,2025-09-30,732042.3243394519,,733076.8280979485,2031-12-11,1.0,4,,,,,,,,,,,0.013472752594484994,0.013472752594484994,0.013472752594484994,0.013472752594484994,0.013472752594484994,0.0275,0.0068051815,3.0,0.9798591988148048
ALS:18100694000000000015303584,2024-12-31,730811.9,199.67,731011.5700000001,2026-12-28,1.0,1,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.0,1.0
ALS:18100694000000000015303584,2025-03-31,16414708.700310819,,16418040.452492697,2026-12-28,1.0,2,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.989010989010989,0.9939133213625889
ALS:18100694000000000015303584,2025-06-30,16423247.805746732,,16425470.054171132,2026-12-28,1.0,3,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,1.989010989010989,0.9877966795167882
ALS:18100694000000000015303584,2025-09-30,16431838.100518,,16434061.511304999,2026-12-28,1.0,4,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,3.0,0.9816510861397811
ALS:18100694000000000015352399,2024-12-31,1063406.47,1953.94,1065360.41,2027-08-06,1.0,1,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.0,1.0
ALS:18100694000000000015352399,2025-03-31,1716499.6838838689,,1719405.2129777344,2027-08-06,1.0,2,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.989010989010989,0.9939133213625889
ALS:18100694000000000015352399,2025-06-30,1623670.613579146,,1626308.985218977,2027-08-06,1.0,3,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,1.989010989010989,0.9877966795167882
ALS:18100694000000000015352399,2025-09-30,1530259.6436646003,,1532746.2278348482,2027-08-06,1.0,4,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,3.0,0.9816510861397811
ALS:18100694000000000015357178,2024-12-31,280335.67,19.15,280354.82,2032-08-31,1.0,1,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.0,1.0
ALS:18100694000000000015357178,2025-03-31,358271.0905113608,,358271.0905113608,2032-08-31,1.0,2,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.989010989010989,0.9939133213625889
ALS:18100694000000000015357178,2025-06-30,350408.4186306548,,350408.4186306548,2032-08-31,1.0,3,,,,,,,,,,,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.025,0.0061922073,1.989010989010989,0.9877966795167882
ALS:18100694000000000015357178,2025-09-30,342521.0456214102,,342521.0456214102,2032-08-31,1.0,4,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,3.0,0.9816510861397811
ALS:18100694000000000015411298,2024-12-31,2489505.52,3145.89,2492651.41,2033-03-14,1.0,1,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,0.0,1.0
ALS:18100694000000000015411298,2025-03-31,3259943.451798982,,3263694.7615892296,2033-03-14,1.0,2,,,,,,,,,,,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.025,0.0061922073,0.989010989010989,0.9939133213625889
ALS:18100694000000000015411298,2025-06-30,3196137.7111205845,,3199599.1344425054,2033-03-14,1.0,3,,,,,,,,,,,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.012270403529902054,0.025,0.0061922073,1.989010989010989,0.9877966795167882
ALS:18100694000000000015411298,2025-09-30,3131931.710289183,,3135323.5983880404,2033-03-14,1.0,4,,,,,,,,,,,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.012270403529902052,0.025,0.0061922073,3.0,0.9816510861397811
ALS:18100694000000000015435308,2024-12-31,155771.75,17.45,155789.2,2028-07-31,1.0,1,,,,,,,,,,,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.040999997,0.010096073,0.0,1.0
ALS:18100694000000000015435308,2025-03-31,149244.1855486084,,149244.1855486084,2028-07-31,1.0,2,,,,,,,,,,,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.040999997,0.010096073,0.989010989010989,0.9901141309410183
ALS:18100694000000000015435308,2025-06-30,139004.4165816556,,139004.4165816556,2028-07-31,1.0,3,,,,,,,,,,,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.040999997,0.010096073,1.989010989010989,0.980217780525282
ALS:18100694000000000015435308,2025-09-30,128677.0083442639,,128677.0083442639,2028-07-31,1.0,4,,,,,,,,,,,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.01989041640212119,0.040999997,0.010096073,3.0,0.9703132273835712
ALS:18100694000000000015499568,2024-12-31,460272.53,70.42,460342.95,2029-10-30,1.0,1,,,,,,,,,,,0.013712695580476941,0.013712695580476941,0.013712695580476941,0.013712695580476941,0.013712695580476941,0.027999999,0.0069277287,0.0,1.0
