region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke,Parameter name,description,recovery_time,haircut,forward_adjustment_factor,collateral_allocation_priority,collateral_secured_rank_for_ead_allocation,remark,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount,remaining_base_amt
hk,PLEDGE_COLLATERAL,HKCBF:0020002309:3175144001,P001,4031116.1,HKD,HKCBF:0020002309:FAC,2024-12-31,M,1.0,019:HKCBF:0200000085,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4031116.1,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2418669.66,1714216.83,2418669.66,0
hk,PLEDGE_COLLATERAL,HKCBF:0020005979:3229642001,P001,5753560.12,HKD,HKCBF:0020005979:FAC,2024-12-31,M,1.0,019:HKCBF:0200000256,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,5753560.12,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3452136.072,1162733.89,3452136.072,0
hk,PLEDGE_COLLATERAL,HKCBF:0020006185:P731400203,P001,1159523.54,HKD,HKCBF:0020006185:FAC,2024-12-31,M,1.0,019:HKCBF:73HV085079,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,1159523.54,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,695714.124,560506.94,695714.124,0
hk,PLEDGE_COLLATERAL,HKCBF:0020006606:3235495001,P001,1723795.08,HKD,HKCBF:0020006606:FAC,2024-12-31,M,1.0,019:HKCBF:0200000289,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,1723795.08,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1034277.048,1105563.06,1034277.048,71286.0120000001
hk,PLEDGE_COLLATERAL,HKCBF:0020008978:3282989002,P003,6823752.32,HKD,HKCBF:0020008978:FAC,2024-12-31,M,1.0,019:HKCBF:0200000396,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,6823752.32,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,4094251.392,464302.8,4094251.392,0
hk,PLEDGE_COLLATERAL,HKCBF:0020008978:G:HKD,G008,464418.87,HKD,HKCBF:0020008978:FAC,2024-12-31,M,1.0,,18,2040-10-29,2024-12-31,NX,2020-10-29,HKD,HKD,1.0,,464418.87,16,T 2 CENTRAL / MUNICIPAL GOV'T GTEE,0.08,0.4,,1,2,,278651.322,464302.8,278651.322,185651.478
hk,PLEDGE_COLLATERAL,HKCBF:0020009044:3283092001,P001,2540511.37,HKD,HKCBF:0020009044:FAC,2024-12-31,M,1.0,019:HKCBF:0200000427,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2540511.37,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1524306.822,250100.25,1524306.822,0
hk,PLEDGE_COLLATERAL,HKCBF:0020011685:3293885001,P001,4066058.91,HKD,HKCBF:0020011685:FAC,2024-12-31,M,1.0,019:HKCBF:0200000565,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4066058.91,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2439635.346,1706427.56,2439635.346,0
hk,PLEDGE_COLLATERAL,HKCBF:0020012495:3295927001,P001,4061817.7,HKD,HKCBF:0020012495:FAC,2024-12-31,M,1.0,019:HKCBF:0200000599,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4061817.7,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2437090.62,1913622.51,2437090.62,0
hk,PLEDGE_COLLATERAL,HKCBF:0020014544:3296055002,P005,1044930.91,HKD,HKCBF:0020014544:FAC,2024-12-31,M,1.0,019:HKCBF:0200000606,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,1044930.91,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,626958.546,477092.03,626958.546,0
hk,PLEDGE_COLLATERAL,HKCBF:0020016588:3312437001,P002,2711025.12,HKD,HKCBF:0020016588:FAC,2024-12-31,M,1.0,019:HKCBF:0200000828,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2711025.12,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,1626615.072,1373389.83,1626615.072,0
hk,PLEDGE_COLLATERAL,HKCBF:0020018868:3321837001,P001,2341409.91,HKD,HKCBF:0020018868:FAC,2024-12-31,M,1.0,019:HKCBF:0200000971,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2341409.91,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1404845.946,1356411.56,1404845.946,0
hk,PLEDGE_COLLATERAL,HKCBF:0020019579:3328411001,P001,6020993.44,HKD,HKCBF:0020019579:FAC,2024-12-31,M,1.0,019:HKCBF:0200001028,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,6020993.44,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3612596.0640000002,4035898.72,3612596.0640000002,423302.65599999996
hk,PLEDGE_COLLATERAL,HKCBF:0020026941:3385464001,P001,4284942.7,HKD,HKCBF:0020026941:FAC,2024-12-31,M,1.0,019:HKCBF:0200001516,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4284942.7,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2570965.62,2268972.83,2570965.62,0
hk,PLEDGE_COLLATERAL,HKCBF:ML06000754:G:HKD,G008,6276.94,HKD,HKCBF:ML06000754:FAC,2024-12-31,M,1.0,,18,2026-07-10,2024-12-31,NX,2006-07-10,HKD,HKD,1.0,,6276.94,16,T 2 CENTRAL / MUNICIPAL GOV'T GTEE,0.08,0.4,,1,2,,3766.1639999999998,6260.64,3766.1639999999998,2494.4760000000006
hk,PLEDGE_COLLATERAL,HKCBF:ML06000754:P730600744,P001,3077825.23,HKD,HKCBF:ML06000754:FAC,2024-12-31,M,1.0,019:HKCBF:73HV026782,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3077825.23,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1846695.138,6260.64,1846695.138,0
hk,PLEDGE_COLLATERAL,HKCBF:ML09001313:P730901249,P001,2809614.74,HKD,HKCBF:ML09001313:FAC,2024-12-31,M,1.0,019:HKCBF:73HV059179,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2809614.74,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1685768.844,261679.29,1685768.844,0
hk,PLEDGE_COLLATERAL,HKCBF:ML10001492:P731001423,P001,3567470.0,HKD,HKCBF:ML10001492:FAC,2024-12-31,M,1.0,019:HKCBF:73HV059184,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3567470.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2140482.0,43022.84,2140482.0,0
hk,PLEDGE_COLLATERAL,HKCBF:ML11000504:P731100461,P002,7998504.52,HKD,HKCBF:ML11000504:FAC,2024-12-31,M,1.0,019:HKCBF:73HV072348,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,7998504.52,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,4799102.711999999,350222.95,4799102.711999999,0
hk,PLEDGE_COLLATERAL,HKCBF:ML11000544:G:HKD,G008,211117.26,HKD,HKCBF:ML11000544:FAC,2024-12-31,M,1.0,,18,2026-05-18,2024-12-31,NX,2011-05-18,HKD,HKD,1.0,,211117.26,16,T 2 CENTRAL / MUNICIPAL GOV'T GTEE,0.08,0.4,,1,2,,126670.356,210870.94,126670.356,84200.584
hk,PLEDGE_COLLATERAL,HKCBF:ML11000544:P731100486,P001,5488679.17,HKD,HKCBF:ML11000544:FAC,2024-12-31,M,1.0,019:HKCBF:73HV072468,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,5488679.17,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3293207.502,210870.94,3293207.502,0
hk,PLEDGE_COLLATERAL,HKCBF:ML11001110:P730600645,P002,2232408.06,HKD,HKCBF:ML11001110:FAC,2024-12-31,M,1.0,019:HKCBF:73HV035025,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2232408.06,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,1339444.836,142862.01,1339444.836,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12000006:P731200008,P002,1817062.94,HKD,HKCBF:ML12000006:FAC,2024-12-31,M,1.0,019:HKCBF:73HV035867,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,1817062.94,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,1090237.764,66793.75,1090237.764,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12000197:G:HKD,G008,539486.99,HKD,HKCBF:ML12000197:FAC,2024-12-31,M,1.0,,18,2037-03-29,2024-12-31,NX,2012-03-29,HKD,HKD,1.0,,539486.99,16,T 2 CENTRAL / MUNICIPAL GOV'T GTEE,0.08,0.4,,1,2,,323692.19399999996,539325.64,323692.19399999996,215633.44600000005
hk,PLEDGE_COLLATERAL,HKCBF:ML12000197:P731200172,P001,2843992.68,HKD,HKCBF:ML12000197:FAC,2024-12-31,M,1.0,019:HKCBF:73HV076017,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2843992.68,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1706395.608,539325.64,1706395.608,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12000207:P731200185,P001,3916860.88,HKD,HKCBF:ML12000207:FAC,2024-12-31,M,1.0,019:HKCBF:73HV076038,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3916860.88,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2350116.528,586516.21,2350116.528,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12000437:P731200382,P001,1628648.66,HKD,HKCBF:ML12000437:FAC,2024-12-31,M,1.0,019:HKCBF:73HV077007,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,1628648.66,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,977189.1959999999,489046.52,977189.1959999999,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12000676:P731200579,P001,4780040.9,HKD,HKCBF:ML12000676:FAC,2024-12-31,M,1.0,019:HKCBF:73HV029015,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4780040.9,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2868024.54,1020398.28,2868024.54,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12000935:P731200813,P001,5121045.64,HKD,HKCBF:ML12000935:FAC,2024-12-31,M,1.0,019:HKCBF:73HV079074,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,5121045.64,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3072627.3839999996,736711.79,3072627.3839999996,0
hk,PLEDGE_COLLATERAL,HKCBF:ML12001053:P731200923,P001,3104307.53,HKD,HKCBF:ML12001053:FAC,2024-12-31,M,1.0,019:HKCBF:73HV079559,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3104307.53,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1862584.518,276615.42,1862584.518,0
hk,PLEDGE_COLLATERAL,HKCBF:ML13000057:P731300048,P001,2515124.12,HKD,HKCBF:ML13000057:FAC,2024-12-31,M,1.0,019:HKCBF:73HV022138,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2515124.12,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1509074.472,8682.26,1509074.472,0
hk,PLEDGE_COLLATERAL,HKCBF:ML13000321:P731300280,P001,3987133.6,HKD,HKCBF:ML13000321:FAC,2024-12-31,M,1.0,019:HKCBF:73HV045669,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3987133.6,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2392280.16,766694.08,2392280.16,0
hk,PLEDGE_COLLATERAL,HKCBF:ML14000505:P731400434,P001,3840404.68,HKD,HKCBF:ML14000505:FAC,2024-12-31,M,1.0,019:HKCBF:73HV086473,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3840404.68,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2304242.808,1725338.73,2304242.808,0
hk,PLEDGE_COLLATERAL,HKCBF:ML15000049:P731500033,P001,3266498.24,HKD,HKCBF:ML15000049:FAC,2024-12-31,M,1.0,019:HKCBF:73HV086942,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3266498.24,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1959898.9440000001,1262294.33,1959898.9440000001,0
hk,PLEDGE_COLLATERAL,HKCBF:ML15000283:P731500217,P001,4924870.59,HKD,HKCBF:ML15000283:FAC,2024-12-31,M,1.0,019:HKCBF:73HV088203,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4924870.59,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2954922.354,2157709.26,2954922.354,0
hk,PLEDGE_COLLATERAL,HKCBF:ML15000393:P731500301,P001,3736708.57,HKD,HKCBF:ML15000393:FAC,2024-12-31,M,1.0,019:HKCBF:73G1200605,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3736708.57,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2242025.142,1399564.82,2242025.142,0
hk,PLEDGE_COLLATERAL,HKCBF:ML15000550:P731500431,P001,5448269.14,HKD,HKCBF:ML15000550:FAC,2024-12-31,M,1.0,019:HKCBF:73HV089598,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,5448269.14,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3268961.4839999997,1741545.79,3268961.4839999997,0
hk,PLEDGE_COLLATERAL,HKCBF:ML16000236:P731600172,P001,2692589.02,HKD,HKCBF:ML16000236:FAC,2024-12-31,M,1.0,019:HKCBF:73HV090878,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2692589.02,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1615553.412,1039490.56,1615553.412,0
hk,PLEDGE_COLLATERAL,HKCBF:ML16000325:P731600242,P001,3206903.78,HKD,HKCBF:ML16000325:FAC,2024-12-31,M,1.0,019:HKCBF:73HV059398,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3206903.78,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1924142.2679999997,1047362.59,1924142.2679999997,0
hk,PLEDGE_COLLATERAL,HKCBF:ML16000406:P731600314,P001,4484364.38,HKD,HKCBF:ML16000406:FAC,2024-12-31,M,1.0,019:HKCBF:73HV091607,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,4484364.38,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2690618.628,1574741.91,2690618.628,0
hk,PLEDGE_COLLATERAL,HKCBF:ML17000045:P731700036,P001,10404323.55,HKD,HKCBF:ML17000045:FAC,2024-12-31,M,1.0,019:HKCBF:73HV092316,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,10404323.55,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,6242594.13,4571831.53,6242594.13,0
hk,PLEDGE_COLLATERAL,HKCBF:ML17000226:P731700183,P002,3271213.33,HKD,HKCBF:ML17000226:FAC,2024-12-31,M,1.0,019:HKCBF:73HV093309,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3271213.33,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,1962727.998,1167454.63,1962727.998,0
hk,PLEDGE_COLLATERAL,HKCBF:ML17000482:P731700380,P001,3199209.62,HKD,HKCBF:ML17000482:FAC,2024-12-31,M,1.0,019:HKCBF:73HV094625,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3199209.62,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1919525.7719999999,1120095.03,1919525.7719999999,0
hk,PLEDGE_COLLATERAL,HKCBF:ML17000499:P731700391,P001,2682366.71,HKD,HKCBF:ML17000499:FAC,2024-12-31,M,1.0,019:HKCBF:73G0800562,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2682366.71,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1609420.0259999998,1052246.43,1609420.0259999998,0
hk,PLEDGE_COLLATERAL,HKCBF:ML17000510:P731700404,P001,5482021.6,HKD,HKCBF:ML17000510:FAC,2024-12-31,M,1.0,019:HKCBF:73HV008899,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,5482021.6,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3289212.9599999995,926874.48,3289212.9599999995,0
hk,PLEDGE_COLLATERAL,HKCBF:ML18000021:G:HKD,G008,1091023.78,HKD,HKCBF:ML18000021:FAC,2024-12-31,M,1.0,,18,2035-01-15,2024-12-31,NX,2018-01-15,HKD,HKD,1.0,,1091023.78,16,T 2 CENTRAL / MUNICIPAL GOV'T GTEE,0.08,0.4,,1,2,,654614.268,1089598.52,654614.268,434984.252
hk,PLEDGE_COLLATERAL,HKCBF:ML18000021:P731000766,P001,3436491.15,HKD,HKCBF:ML18000021:FAC,2024-12-31,M,1.0,019:HKCBF:73HV061071,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3436491.15,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2061894.69,1089598.52,2061894.69,0
hk,PLEDGE_COLLATERAL,HKCBF:ML18000120:P731800100,P001,3211959.35,HKD,HKCBF:ML18000120:FAC,2024-12-31,M,1.0,019:HKCBF:73HV094432,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3211959.35,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1927175.6099999999,1246953.25,1927175.6099999999,0
hk,PLEDGE_COLLATERAL,HKCBF:ML18000151:P731800123,P001,3327746.53,HKD,HKCBF:ML18000151:FAC,2024-12-31,M,1.0,019:HKCBF:73HV067057,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3327746.53,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1996647.9179999998,1264423.74,1996647.9179999998,0
hk,PLEDGE_COLLATERAL,HKCBF:ML18000290:P731800233,P001,1985767.24,HKD,HKCBF:ML18000290:FAC,2024-12-31,M,1.0,019:HKCBF:73HV096418,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,1985767.24,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1191460.344,1081941.72,1191460.344,0
hk,PLEDGE_COLLATERAL,HKCBF:ML18000319:P731200760,P002,7795930.58,HKD,HKCBF:ML18000319:FAC,2024-12-31,M,1.0,019:HKCBF:73HV074357,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,7795930.58,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,4677558.348,1523811.73,4677558.348,0
hk,PLEDGE_COLLATERAL,HKCBF:ML18000427:P731800338,P001,6258084.63,HKD,HKCBF:ML18000427:FAC,2024-12-31,M,1.0,019:HKCBF:73HV097046,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,6258084.63,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3754850.778,2486817.1,3754850.778,0
hk,PLEDGE_COLLATERAL,HKCBF:ML19000002:P731900002,P001,2785130.08,HKD,HKCBF:ML19000002:FAC,2024-12-31,M,1.0,019:HKCBF:73HV097364,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,2785130.08,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1671078.048,1364146.81,1671078.048,0
hk,PLEDGE_COLLATERAL,HKCBF:ML19000016:P731900014,P001,3576885.71,HKD,HKCBF:ML19000016:FAC,2024-12-31,M,1.0,019:HKCBF:73HV064331,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3576885.71,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2146131.426,1051098.11,2146131.426,0
hk,PLEDGE_COLLATERAL,HKCBF:ML19000083:P731001253,P001,3787340.69,HKD,HKCBF:ML19000083:FAC,2024-12-31,M,1.0,019:HKCBF:73HV018291,18,2025-12-31,2024-12-31,NX,1900-01-01,HKD,HKD,1.0,,3787340.69,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2272404.414,1256231.63,2272404.414,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001047702:1:1,P001,2905965.0,HKD,CLS:0001713840,2024-12-31,M,1.0,018:RM:1800000000000000000001229067,18,2040-06-11,2024-12-31,NX,2018-06-11,HKD,HKD,1.0,,2905965.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1743579.0,,1743579.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300078:1:0,G007,99999999999.0,HKD,CLS:1000638636,2024-12-31,M,1.0,018:RM:1800000000000000000001340376,18,2025-03-31,2024-12-31,NX,2024-03-19,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003295499:1:0,O010,963817.0,HKD,CLS:1000633494,2024-12-31,M,1.0,018:RM:1800000000000000000001364123,18,2025-09-30,2024-12-31,NX,2024-09-19,HKD,HKD,1.0,,963817.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,578290.2,51710.726,578290.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003295612:1:1,P001,7274346.0,HKD,CLS:1000615853,2024-12-31,M,1.0,018:RM:1800000000000000000001364623,18,2040-06-24,2024-12-31,NX,2021-06-24,HKD,HKD,1.0,,7274346.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,4364607.6,,4364607.6,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003295866:1:1,P001,3174796.0,HKD,CLS:1000616434,2024-12-31,M,1.0,018:RM:1800000000000000000001368291,18,2030-06-29,2024-12-31,NX,2021-06-29,HKD,HKD,1.0,,3174796.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1904877.5999999999,,1904877.5999999999,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003293573:1:0,G007,99999999999.0,HKD,CLS:1000611215,2024-12-31,M,1.0,018:RM:1800000000000000000001362416,18,2036-05-14,2024-12-31,NX,2021-05-14,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,81342.885,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003293573:7:1,P005,1578357.0,HKD,CLS:1000611215,2024-12-31,M,1.0,018:RM:1800000000000000000001362416,18,2036-05-14,2024-12-31,NX,2021-05-14,HKD,HKD,1.0,,1578357.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,947014.2,81342.885,947014.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003290061:3:2,P003,6957775.0,HKD,CLS:1000638636,2024-12-31,M,1.0,018:RM:1800000000000000000001340927,18,2025-03-31,2024-12-31,NX,2024-03-19,HKD,HKD,1.0,,6957775.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,4174665.0,,4174665.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003290061:2:2,P003,10001802.0,HKD,CLS:1000638636,2024-12-31,M,1.0,018:RM:1800000000000000000001340927,18,2025-03-31,2024-12-31,NX,2024-03-19,HKD,HKD,1.0,,10001802.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,6001081.2,,6001081.2,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301578:1:0,S001,378973300.0,HKD,CLS:1000631080,2024-12-31,M,1.0,018:RM:1800000000000000000001355500,18,2025-05-31,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,378973300.0,36,HK LISTED SHARES,0.08,0.25,Heng Seng Index,3,2,,284229975.0,120000000.0,284229975.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001031027:1:1,P003,22872809.0,HKD,CLS:0001485005,2024-12-31,M,1.0,018:RM:1800000000000000000001048729,18,2026-05-31,2024-12-31,NX,2011-05-31,HKD,HKD,1.0,,22872809.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,13723685.4,,13723685.4,
hk,PLEDGE_COLLATERAL,CLS:180000000000000001046103:3:1,P001,10847366.0,HKD,CLS:1000623277,2024-12-31,M,1.0,018:RM:1800000000000000000001204536,18,2049-05-22,2024-12-31,NX,2021-07-22,HKD,HKD,1.0,,10847366.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,6508419.6,,6508419.6,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003171799:7:0,T005,4.0,CNY,CLS:1000631180,2024-12-31,M,1.0600879,018:RM:1800000000000000000001261128,18,2025-09-30,2024-12-31,NX,2024-09-27,CNY,HKD,1.0,,4.240351676940918,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,4.240351676940918,456580.59400000004,4.240351676940918,456576.3536483231
