timestamp,facility_nr,collateral_agreement_type,collateral_agreement_id,collateral_amount_hke,haircut,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount
20251124_180702,CLS:0001716117,T004,CLS:180000000000000000805274:5:0,0.0,0.0,0.0,162200.0,0.0
20251124_180702,CLS:0001716117,T002,CLS:180000000000000000805274:28:0,500000.0,0.0,500000.0,162200.0,500000.0
20251124_180702,CLS:0001716117,T005,CLS:180000000000000000805274:4:0,0.0,0.0,0.0,162200.0,0.0
20251124_180702,CLS:0001718272,G007,CLS:180000000000000000111147:3:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001718272,O010,CLS:180000000000000000111147:4:0,2348104.0,0.4,1408862.4,,1408862.4
20251124_180702,CLS:0001715700,T005,CLS:180000000000000000801260:62:0,0.0,0.0,0.0,40000.0,0.0
20251124_180702,CLS:0001715700,S001,CLS:180000000000000000801260:64:0,527900.0,0.25,395925.0,40000.0,395925.0
20251124_180702,CLS:0001715700,T005,CLS:180000000000000000801260:61:0,0.0,0.0,0.0,40000.0,0.0
20251124_180702,CLS:0001715700,T002,CLS:180000000000000000801260:95:0,238519.78182792664,0.0,238519.78182792664,40000.0,238519.78182792664
20251124_180702,CLS:1000668920,P001,CLS:180000000000000003318639:1:1,4249535.0,0.4,2549721.0,,2549721.0
20251124_180702,CLS:1000657045,G007,CLS:180000000000000003313807:7:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000657045,G007,CLS:180000000000000003313807:6:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000657045,O010,CLS:180000000000000003313807:5:0,17856000.0,0.4,10713600.0,,10713600.0
20251124_180702,CLS:1000652624,P003,CLS:180000000000000003312232:2:1,3307184.0,0.4,1984310.4,,1984310.4
20251124_180702,CLS:1000652624,G007,CLS:180000000000000003312232:1:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000665920,P001,CLS:180000000000000003317220:1:1,4465875.0,0.4,2679525.0,,2679525.0
20251124_180702,CLS:1000688361,G007,CLS:180000000000000003327550:1:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000688361,P002,CLS:180000000000000003327550:2:1,16632454.0,0.4,9979472.4,,9979472.4
20251124_180702,CLS:1000662168,P001,CLS:180000000000000003315737:1:1,7253610.0,0.4,4352166.0,,4352166.0
20251124_180702,CLS:1000648886,P001,CLS:180000000000000003310727:1:1,3618710.0,0.4,2171226.0,,2171226.0
20251124_180702,CLS:1000822626,O007,CLS:180000000000000003381157:9:0,8631050.114089012,0.4,5178630.068453407,5200000.0,5178630.068453407
20251124_180702,CLS:1000822626,O007,CLS:180000000000000003381157:10:0,20659.0,0.4,12395.4,5200000.0,12395.4
20251124_180702,CLS:1000822626,T004,CLS:180000000000000003381157:5:0,0.0,0.0,0.0,5200000.0,0.0
20251124_180702,CLS:1000822626,T005,CLS:180000000000000003381157:3:0,0.0,0.0,0.0,5200000.0,0.0
20251124_180702,CLS:1000822626,T005,CLS:180000000000000003381157:4:0,0.0,0.0,0.0,5200000.0,0.0
20251124_180702,CLS:1000580976,S001,CLS:180000000000000003280540:4:0,8320480.0,0.25,6240360.0,,6240360.0
20251124_180702,CLS:1000766459,P002,CLS:180000000000000003355199:1:1,3785652.0,0.4,2271391.1999999997,,2271391.1999999997
