COLLATERAL_AGREEMENT_ID,FACILITY_NR,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,AS_OF_DT,COMMIT_INDICATOR,CCF,DRAWN_AMOUNT,UNDRAWN_AMOUNT
CLS:180000000000000001021282:1:1,CLS:0001419695,P001,11978235,HKD,31DEC2024:00:00:00,Y,20.0,636675.05,0.0
CLS:180000000000000001021504:1:1,CLS:0001427637,P001,2968367,HKD,31DEC2024:00:00:00,Y,20.0,192761.24,0.0
CLS:180000000000000001021710:1:1,CLS:0001412100,P001,4795054,HKD,31DEC2024:00:00:00,Y,20.0,349693.29,0.0
CLS:180000000000000001021728:1:1,CLS:0001412379,P001,2735149,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001021867:1:1,CLS:0001415878,P001,6058877,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001021867:2:0,CLS:0001415878,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001021878:1:1,CLS:0001421450,P001,7206440,HKD,31DEC2024:00:00:00,Y,20.0,1230609.47,0.0
CLS:180000000000000001021958:1:1,CLS:0001424001,P002,22177215,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001021958:2:0,CLS:0001424001,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022042:1:1,CLS:0001413962,P001,2488298,HKD,31DEC2024:00:00:00,Y,20.0,188242.76,0.0
CLS:180000000000000001022042:2:0,CLS:0001413962,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,188242.76,0.0
CLS:180000000000000001022079:1:1,CLS:0001412799,P001,3027001,HKD,31DEC2024:00:00:00,Y,20.0,195890.35,0.0
CLS:180000000000000001022098:1:1,CLS:0001412704,P001,2770476,HKD,31DEC2024:00:00:00,Y,20.0,261096.35,0.0
CLS:180000000000000001022098:2:0,CLS:0001412704,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,261096.35,0.0
CLS:180000000000000001022142:1:1,CLS:0001413755,P001,4733159,HKD,31DEC2024:00:00:00,Y,20.0,230917.16,0.0
CLS:180000000000000001022142:2:0,CLS:0001413755,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,230917.16,0.0
CLS:180000000000000001022290:1:1,CLS:0001413754,P001,3924103,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022290:2:0,CLS:0001413754,T001,1000000,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022340:1:1,CLS:0001416658,P001,4564079,HKD,31DEC2024:00:00:00,Y,20.0,249372.6,0.0
CLS:180000000000000001022342:1:1,CLS:0001416657,P001,3603220,HKD,31DEC2024:00:00:00,Y,20.0,193956.21,0.0
CLS:180000000000000001022344:1:1,CLS:0001415887,P001,10585320,HKD,31DEC2024:00:00:00,Y,20.0,1382145.27,0.0
CLS:180000000000000001022344:2:0,CLS:0001415887,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1382145.27,0.0
CLS:180000000000000001022344:3:1,CLS:0001426966,P001,12277623,HKD,31DEC2024:00:00:00,Y,20.0,1750379.42,0.0
CLS:180000000000000001022344:4:0,CLS:0001426966,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1750379.42,0.0
CLS:180000000000000001022346:1:1,CLS:0001415241,P001,3240531,HKD,31DEC2024:00:00:00,Y,20.0,252671.25,0.0
CLS:180000000000000001022346:2:0,CLS:0001415241,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,252671.25,0.0
CLS:180000000000000001022366:1:1,CLS:0001417921,P001,6481062,HKD,31DEC2024:00:00:00,Y,20.0,281848.92,0.0
CLS:180000000000000001022395:1:1,CLS:0001415888,P001,6979605,HKD,31DEC2024:00:00:00,Y,20.0,1154658.88,0.0
CLS:180000000000000001022441:1:1,CLS:0001425559,P001,2109669,HKD,31DEC2024:00:00:00,Y,20.0,381136.0,0.0
CLS:180000000000000001022459:1:1,CLS:0001417789,P001,4536743,HKD,31DEC2024:00:00:00,Y,20.0,506452.77,0.0
CLS:180000000000000001022508:1:1,CLS:0001431140,P001,2513623,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022508:2:0,CLS:0001431140,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022553:1:1,CLS:0001419441,P001,10594044,HKD,31DEC2024:00:00:00,Y,20.0,1365373.98,0.0
CLS:180000000000000001022565:1:1,CLS:0001420990,P001,13830056,HKD,31DEC2024:00:00:00,Y,20.0,2053703.59,0.0
CLS:180000000000000001022611:1:1,CLS:0001419451,P001,3290385,HKD,31DEC2024:00:00:00,Y,20.0,260350.16,0.0
CLS:180000000000000001022636:1:1,CLS:0001421786,P002,20383944,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022636:2:0,CLS:0001421786,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022677:1:1,CLS:0001418316,P001,5717109,HKD,31DEC2024:00:00:00,Y,20.0,469615.66,0.0
CLS:180000000000000001022677:2:0,CLS:0001418316,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,469615.66,0.0
CLS:180000000000000001022698:1:1,CLS:0001420637,P001,2282039,HKD,31DEC2024:00:00:00,Y,20.0,89637.53,0.0
CLS:180000000000000001022704:1:1,CLS:0001418024,P001,7927085,HKD,31DEC2024:00:00:00,Y,20.0,631404.0,0.0
CLS:180000000000000001022744:1:1,CLS:0001416987,P001,28118629,HKD,31DEC2024:00:00:00,Y,20.0,2357508.37,0.0
CLS:180000000000000001022744:2:1,CLS:0001429273,P001,46808869,HKD,31DEC2024:00:00:00,Y,20.0,8624466.76,0.0
CLS:180000000000000001022757:1:1,CLS:0001421980,P001,1312683,HKD,31DEC2024:00:00:00,Y,20.0,293513.69,0.0
CLS:180000000000000001022828:1:1,CLS:0001419222,P001,49244013,HKD,31DEC2024:00:00:00,Y,20.0,6321698.22,0.0
CLS:180000000000000001022846:1:1,CLS:0001423432,P001,2402146,HKD,31DEC2024:00:00:00,Y,20.0,362456.64,0.0
CLS:180000000000000001022858:1:1,CLS:0001419911,P001,3699306,HKD,31DEC2024:00:00:00,Y,20.0,505495.71,0.0
CLS:180000000000000001022866:1:1,CLS:0001418310,P001,3242898,HKD,31DEC2024:00:00:00,Y,20.0,186546.2,0.0
CLS:180000000000000001022936:1:1,CLS:0001420998,P001,3840771,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001022960:3:1,CLS:0001419710,P005,960858,HKD,31DEC2024:00:00:00,Y,20.0,130546.76,0.0
CLS:180000000000000001022960:4:1,CLS:0001419711,P005,1008901,HKD,31DEC2024:00:00:00,Y,20.0,137074.38,0.0
CLS:180000000000000001022973:1:1,CLS:0001418065,P001,16173655,HKD,31DEC2024:00:00:00,Y,20.0,1273315.71,0.0
CLS:180000000000000001022992:2:0,CLS:0001419031,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,550181.94,0.0
CLS:180000000000000001022992:3:1,CLS:0001419031,P001,7446655,HKD,31DEC2024:00:00:00,Y,20.0,550181.94,0.0
CLS:180000000000000001023052:1:1,CLS:0001423220,P001,62455821,HKD,31DEC2024:00:00:00,Y,20.0,5071833.4,0.0
CLS:180000000000000001023052:2:0,CLS:0001423220,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,5071833.4,0.0
CLS:180000000000000001023062:1:1,CLS:0001427405,P001,2687297,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001023062:2:0,CLS:0001427405,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001023139:1:1,CLS:0001426866,P001,2883883,HKD,31DEC2024:00:00:00,Y,20.0,559389.52,0.0
CLS:180000000000000001023178:1:1,CLS:0001427746,P001,33854385,HKD,31DEC2024:00:00:00,Y,20.0,9737918.42,0.0
CLS:180000000000000001023313:1:1,CLS:0001421013,P002,12824215,HKD,31DEC2024:00:00:00,N,0.0,0.0,4322500.0
CLS:180000000000000001023313:2:0,CLS:0001421013,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,4322500.0
CLS:180000000000000001023332:1:1,CLS:0001421456,P001,2344077,HKD,31DEC2024:00:00:00,Y,20.0,525757.92,0.0
CLS:180000000000000001023332:2:0,CLS:0001421456,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,525757.92,0.0
CLS:180000000000000001023411:1:1,CLS:0001427410,P001,6850078,HKD,31DEC2024:00:00:00,Y,20.0,971091.69,0.0
CLS:180000000000000001023458:1:1,CLS:0001425558,P001,3938049,HKD,31DEC2024:00:00:00,Y,20.0,387382.24,0.0
CLS:180000000000000001023474:1:1,CLS:0001425690,P001,4110047,HKD,31DEC2024:00:00:00,Y,20.0,344249.62,0.0
CLS:180000000000000001023474:2:0,CLS:0001425690,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,344249.62,0.0
CLS:180000000000000001023575:1:1,CLS:0001432016,P001,61846620,HKD,31DEC2024:00:00:00,Y,20.0,9139047.4,0.0
CLS:180000000000000001023575:2:0,CLS:0001432016,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,9139047.4,0.0
CLS:180000000000000001023579:1:1,CLS:0001423879,P001,3750523,HKD,31DEC2024:00:00:00,Y,20.0,321413.57,0.0
CLS:180000000000000001023600:1:1,CLS:0001423021,P003,4845812,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001023633:1:1,CLS:0001425562,P001,3516116,HKD,31DEC2024:00:00:00,Y,20.0,304107.53,0.0
CLS:180000000000000001023665:1:1,CLS:0001429279,P001,85097767,HKD,31DEC2024:00:00:00,Y,20.0,7305025.6,0.0
CLS:180000000000000001023665:2:0,CLS:0001429279,G007,26600000,HKD,31DEC2024:00:00:00,Y,20.0,7305025.6,0.0
CLS:180000000000000001023712:1:1,CLS:0001424815,P001,2194626,HKD,31DEC2024:00:00:00,Y,20.0,326910.2,0.0
CLS:180000000000000001023712:2:1,CLS:0001426141,P001,4474351,HKD,31DEC2024:00:00:00,Y,20.0,658080.68,0.0
CLS:180000000000000001023730:1:1,CLS:0001424673,P001,4570950,HKD,31DEC2024:00:00:00,Y,20.0,390907.63,0.0
CLS:180000000000000001023770:1:1,CLS:0001423587,P001,4406883,HKD,31DEC2024:00:00:00,Y,20.0,386334.21,0.0
CLS:180000000000000001023879:1:1,CLS:0001429925,P001,2776874,HKD,31DEC2024:00:00:00,Y,20.0,250727.65,0.0
CLS:180000000000000001023884:1:1,CLS:0001425059,P001,3950211,HKD,31DEC2024:00:00:00,Y,20.0,83857.01,0.0
CLS:180000000000000001023917:1:1,CLS:0001428189,P001,5365894,HKD,31DEC2024:00:00:00,Y,20.0,673905.67,0.0
CLS:180000000000000001023966:1:1,CLS:0001429620,P001,4292715,HKD,31DEC2024:00:00:00,Y,20.0,389465.15,0.0
CLS:180000000000000001023971:1:1,CLS:0001425189,P001,16831949,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024046:1:1,CLS:0001426512,P001,7626420,HKD,31DEC2024:00:00:00,Y,20.0,429618.14,0.0
CLS:180000000000000001024046:2:0,CLS:0001426512,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,429618.14,0.0
CLS:180000000000000001024082:1:1,CLS:0001428420,P001,4795054,HKD,31DEC2024:00:00:00,Y,20.0,428310.74,0.0
CLS:180000000000000001024167:1:1,CLS:0001428774,P001,1903502,HKD,31DEC2024:00:00:00,Y,20.0,282975.84,0.0
CLS:180000000000000001024169:1:1,CLS:0001426630,P001,6024026,HKD,31DEC2024:00:00:00,Y,20.0,888323.04,0.0
CLS:180000000000000001024171:1:1,CLS:0001428783,P001,45667189,HKD,31DEC2024:00:00:00,Y,20.0,3246603.17,0.0
CLS:180000000000000001024171:2:0,CLS:0001428783,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,3246603.17,0.0
CLS:180000000000000001024180:1:1,CLS:0001431599,P001,4926712,HKD,31DEC2024:00:00:00,Y,20.0,130913.61,0.0
CLS:180000000000000001024180:2:0,CLS:0001431599,G007,1540000,HKD,31DEC2024:00:00:00,Y,20.0,130913.61,0.0
CLS:180000000000000001024183:1:1,CLS:0001429892,P001,17074084,HKD,31DEC2024:00:00:00,Y,20.0,549910.11,0.0
CLS:180000000000000001024197:1:1,CLS:0001430592,P001,2687297,HKD,31DEC2024:00:00:00,Y,20.0,406066.51,0.0
CLS:180000000000000001024221:1:1,CLS:0001429941,P001,4210100,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024221:2:0,CLS:0001429941,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024245:1:1,CLS:0001428586,P001,3583063,HKD,31DEC2024:00:00:00,Y,20.0,453682.71,0.0
CLS:180000000000000001024251:1:1,CLS:0001431477,P001,6651062,HKD,31DEC2024:00:00:00,Y,20.0,1120469.4,0.0
CLS:180000000000000001024289:1:1,CLS:0001428426,P003,3281908,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024393:1:1,CLS:0001431741,P001,5193097,HKD,31DEC2024:00:00:00,Y,20.0,269365.97,0.0
CLS:180000000000000001024404:1:1,CLS:0001430139,P001,19706851,HKD,31DEC2024:00:00:00,Y,20.0,2745394.21,0.0
CLS:180000000000000001024447:1:1,CLS:0001430479,P001,2799268,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024512:1:1,CLS:0001429029,P001,9276993,HKD,31DEC2024:00:00:00,Y,20.0,1370409.8,0.0
CLS:180000000000000001024512:2:0,CLS:0001429029,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1370409.8,0.0
CLS:180000000000000001024529:1:1,CLS:0001432413,P005,967467,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024536:1:1,CLS:0001431742,P001,3359122,HKD,31DEC2024:00:00:00,Y,20.0,311115.1,0.0
CLS:180000000000000001024647:1:1,CLS:0001431258,P001,3423652,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024694:1:1,CLS:0001431256,P001,3313211,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024725:1:1,CLS:0001432540,P001,6541672,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001024735:1:1,CLS:0001432537,P001,3489916,HKD,31DEC2024:00:00:00,Y,20.0,491825.78,0.0
CLS:180000000000000001024763:1:1,CLS:0001432636,P001,10004497,HKD,31DEC2024:00:00:00,Y,20.0,1879005.04,0.0
CLS:180000000000000001024763:2:0,CLS:0001432636,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,1879005.04,0.0
CLS:180000000000000001024811:1:1,CLS:0001432634,P001,3335299,HKD,31DEC2024:00:00:00,Y,20.0,120535.32,0.0
CLS:180000000000000001024900:1:1,CLS:0001431991,P001,33264646,HKD,31DEC2024:00:00:00,Y,20.0,3747438.88,0.0
CLS:180000000000000001024900:2:0,CLS:0001431991,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,3747438.88,0.0
CLS:180000000000000001024925:1:1,CLS:0001431479,P002,3497005,HKD,31DEC2024:00:00:00,Y,20.0,410678.37,0.0
CLS:180000000000000001024925:2:0,CLS:0001431479,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,410678.37,0.0
CLS:180000000000000001024929:1:1,CLS:0001432746,P002,5118567,HKD,31DEC2024:00:00:00,Y,20.0,601114.36,0.0
CLS:180000000000000001024929:2:0,CLS:0001432746,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,601114.36,0.0
CLS:180000000000000001250047:10:0,CLS:0000025836,G007,2069862,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:11:0,CLS:0000025836,G007,2069862,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:12:0,CLS:0000025836,G007,2069862,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:13:0,CLS:0000506726,E001,4537908,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001250047:14:0,CLS:0000506726,G007,9300000,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001250047:16:0,CLS:0000506726,E001,4147330,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001250047:17:0,CLS:0000506726,E001,1480000,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001250047:18:0,CLS:0000506726,G007,1332000,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001250047:1:0,CLS:0000025836,E001,754059,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:2:0,CLS:0000025836,G007,678654,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:3:0,CLS:0000025836,G007,678654,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:4:0,CLS:0000025836,G007,678654,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:5:0,CLS:0000025836,E001,870870,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:6:0,CLS:0000025836,G007,785790,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:7:0,CLS:0000025836,G007,785790,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:8:0,CLS:0000025836,G007,785790,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250047:9:0,CLS:0000025836,E001,2299080,HKD,31DEC2024:00:00:00,Y,50.0,0.0,0.0
CLS:180000000000000001250224:16:1,CLS:0001429288,P003,6150420,HKD,31DEC2024:00:00:00,N,0.0,1401977.89,48022.11
CLS:180000000000000001250224:17:0,CLS:0001429288,G007,1500000,HKD,31DEC2024:00:00:00,N,0.0,1401977.89,48022.11
CLS:180000000000000001250357:10:1,CLS:0001344528,P003,6478356,HKD,31DEC2024:00:00:00,N,0.0,6510381.22,289618.78
CLS:180000000000000001250357:14:2,CLS:0001344528,P001,6827735,HKD,31DEC2024:00:00:00,N,0.0,6510381.22,289618.78
CLS:180000000000000001250357:9:0,CLS:0001344528,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,6510381.22,289618.78
CLS:180000000000000001250608:19:0,CLS:0001220324,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2500000.0
CLS:180000000000000001250608:5:1,CLS:0001220324,P001,3691864,HKD,31DEC2024:00:00:00,N,0.0,0.0,2500000.0
CLS:180000000000000001251059:3:0,CLS:0001331362,V002,3650000,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001251172:1:0,CLS:0001244512,V002,2260000,HKD,31DEC2024:00:00:00,Y,20.0,467637.01,0.0
